timestamp,Time,slice_type,slice_id,cpu_util_pct,mem_util_pct,bw_util_pct,active_users,queue_len,congestion_flag,LTE/5g Category,Packet Loss Rate,Packet delay,IoT,LTE/5G,GBR,Non-GBR,AR/VR/Gaming,Healthcare,Industry 4.0,IoT Devices,Public Safety,Smart City & Home,Smart Transportation,Smartphone
2025-01-01 07:18:00,7,2,2_01,69.77,60.87,77.8,301,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:19:00,7,2,2_01,69.37,61.77,80.71,303,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:20:00,7,2,2_01,66.01,62.6,72.9,284,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:21:00,7,2,2_01,65.51,63.03,74.1,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:22:00,7,2,2_01,68.83,59.66,79.0,290,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:23:00,7,2,2_01,69.15,62.14,74.4,302,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:24:00,7,2,2_01,61.18,61.76,71.92,286,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:25:00,7,2,2_01,71.01,62.01,75.1,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:26:00,7,2,2_01,73.05,61.66,74.82,305,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:27:00,7,2,2_01,71.51,64.15,81.25,283,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:28:00,7,2,2_01,67.45,60.26,78.39,288,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:29:00,7,2,2_01,70.49,60.18,74.83,294,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:30:00,7,2,2_01,68.21,60.39,74.71,308,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:31:00,7,2,2_01,67.23,61.2,76.58,282,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:32:00,7,2,2_01,67.74,62.09,79.54,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:33:00,7,2,2_01,68.26,60.98,77.93,300,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:34:00,7,2,2_01,67.76,63.18,74.28,301,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:35:00,7,2,2_01,68.54,61.68,72.5,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:36:00,7,2,2_01,68.62,61.55,75.42,294,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:37:00,7,2,2_01,70.27,59.71,77.67,296,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:38:00,7,2,2_01,66.33,64.45,74.07,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:39:00,7,2,2_01,72.46,61.66,79.83,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:40:00,7,2,2_01,69.6,64.2,79.46,310,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:41:00,7,2,2_01,73.06,60.82,76.44,284,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:42:00,7,2,2_01,67.5,63.01,77.67,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:43:00,7,2,2_01,67.18,60.93,72.31,293,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:44:00,7,2,2_01,73.18,64.52,75.06,294,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:45:00,7,2,2_01,70.37,63.48,75.17,315,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:46:00,7,2,2_01,70.8,63.08,77.3,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:47:00,7,2,2_01,67.26,60.73,72.91,287,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:48:00,7,2,2_01,69.34,64.69,77.8,306,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:49:00,7,2,2_01,67.73,64.9,75.9,292,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:50:00,7,2,2_01,68.66,61.28,79.35,306,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:51:00,7,2,2_01,62.85,62.1,73.22,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:52:00,7,2,2_01,71.33,63.26,78.74,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:53:00,7,2,2_01,62.51,58.92,72.61,285,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:54:00,7,2,2_01,69.02,63.61,74.49,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:55:00,7,2,2_01,67.88,63.43,76.79,302,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:56:00,7,2,2_01,68.29,61.06,80.47,298,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:57:00,7,2,2_01,70.43,58.63,73.62,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:58:00,7,2,2_01,62.39,62.43,71.97,303,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 07:59:00,7,2,2_01,65.94,60.23,74.88,308,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:00:00,8,2,2_01,64.69,59.05,73.35,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:01:00,8,2,2_01,70.21,61.99,80.11,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:02:00,8,2,2_01,66.45,63.42,76.74,293,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:03:00,8,2,2_01,70.17,61.13,74.06,302,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:04:00,8,2,2_01,63.78,63.24,75.32,295,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:05:00,8,2,2_01,79.92,62.47,79.88,288,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:06:00,8,2,2_01,63.89,59.42,74.11,284,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:07:00,8,2,2_01,74.04,60.65,74.31,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:08:00,8,2,2_01,68.55,63.11,72.79,274,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:09:00,8,2,2_01,67.9,60.66,77.09,286,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:10:00,8,2,2_01,67.27,62.74,74.41,298,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:11:00,8,2,2_01,67.61,60.9,77.78,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:12:00,8,2,2_01,69.46,62.6,77.86,282,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:13:00,8,2,2_01,65.97,62.17,76.42,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:14:00,8,2,2_01,68.52,61.16,74.49,288,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:15:00,8,2,2_01,64.77,62.58,70.06,277,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:16:00,8,2,2_01,63.91,58.31,73.83,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:17:00,8,2,2_01,67.81,59.92,74.48,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:18:00,8,2,2_01,66.39,60.86,72.16,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:19:00,8,2,2_01,64.66,63.32,73.95,282,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:20:00,8,2,2_01,67.07,59.4,77.01,293,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:21:00,8,2,2_01,67.28,61.52,73.13,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:22:00,8,2,2_01,67.76,62.06,71.37,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:23:00,8,2,2_01,65.68,61.96,73.2,299,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:24:00,8,2,2_01,71.68,61.44,79.24,276,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:25:00,8,2,2_01,71.44,60.67,77.72,299,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:26:00,8,2,2_01,68.71,61.23,72.12,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:27:00,8,2,2_01,70.33,63.07,79.11,289,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:28:00,8,2,2_01,65.51,60.58,76.34,311,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:29:00,8,2,2_01,72.69,58.38,81.25,279,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:30:00,8,2,2_01,67.52,62.32,76.78,298,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:31:00,8,2,2_01,70.04,63.87,78.18,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:32:00,8,2,2_01,66.88,60.05,77.59,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:33:00,8,2,2_01,68.02,63.67,79.54,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:34:00,8,2,2_01,64.73,62.41,74.01,290,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:35:00,8,2,2_01,66.06,59.9,79.28,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:36:00,8,2,2_01,64.94,60.58,73.87,295,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:37:00,8,2,2_01,64.62,60.52,75.32,303,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:38:00,8,2,2_01,68.68,61.9,75.44,291,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:39:00,8,2,2_01,66.7,61.38,79.25,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:40:00,8,2,2_01,65.85,63.31,75.91,309,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:41:00,8,2,2_01,70.39,62.93,81.11,300,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:42:00,8,2,2_01,74.42,59.34,80.22,301,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:43:00,8,2,2_01,65.54,59.53,75.45,290,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:44:00,8,2,2_01,61.3,62.58,70.86,271,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:45:00,8,2,2_01,66.12,60.89,79.32,302,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:46:00,8,2,2_01,62.24,61.4,70.2,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:47:00,8,2,2_01,67.2,62.49,78.3,299,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:48:00,8,2,2_01,72.34,62.95,74.18,306,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:49:00,8,2,2_01,71.79,59.82,79.26,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:50:00,8,2,2_01,64.68,58.34,72.16,302,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:51:00,8,2,2_01,71.75,61.5,75.16,312,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:52:00,8,2,2_01,67.03,60.39,77.8,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:53:00,8,2,2_01,68.12,61.77,78.87,311,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:54:00,8,2,2_01,65.95,61.54,75.19,311,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:55:00,8,2,2_01,69.09,60.21,74.08,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:56:00,8,2,2_01,69.33,64.8,79.51,306,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:57:00,8,2,2_01,72.77,61.7,78.6,293,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:58:00,8,2,2_01,67.67,60.81,74.19,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 08:59:00,8,2,2_01,68.8,61.82,74.09,297,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:00:00,9,2,2_01,59.73,61.95,71.15,300,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:01:00,9,2,2_01,61.7,60.21,74.2,278,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:02:00,9,2,2_01,62.2,64.64,74.97,267,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:03:00,9,2,2_01,64.34,58.87,73.23,270,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:04:00,9,2,2_01,60.66,58.97,71.57,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:05:00,9,2,2_01,71.52,58.75,78.71,277,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:06:00,9,2,2_01,60.98,61.16,66.05,265,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:07:00,9,2,2_01,68.19,61.86,75.49,271,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:08:00,9,2,2_01,65.02,60.65,74.75,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:09:00,9,2,2_01,69.04,61.85,76.08,293,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:10:00,9,2,2_01,59.46,61.83,71.32,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:11:00,9,2,2_01,65.79,60.6,74.14,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:12:00,9,2,2_01,67.99,61.78,75.64,294,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:13:00,9,2,2_01,66.85,60.84,73.18,278,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:14:00,9,2,2_01,62.1,60.52,68.63,285,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:15:00,9,2,2_01,64.21,60.39,78.82,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:16:00,9,2,2_01,69.76,61.48,76.54,292,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:17:00,9,2,2_01,64.74,62.95,73.79,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:18:00,9,2,2_01,64.79,59.32,73.49,275,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:19:00,9,2,2_01,74.3,60.4,79.31,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:20:00,9,2,2_01,65.45,61.36,72.86,298,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:21:00,9,2,2_01,63.27,63.75,71.69,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:22:00,9,2,2_01,66.34,61.76,77.56,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:23:00,9,2,2_01,68.76,59.89,76.39,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:24:00,9,2,2_01,62.31,59.72,71.32,289,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:25:00,9,2,2_01,68.83,62.57,77.12,283,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:26:00,9,2,2_01,68.86,60.62,74.49,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:27:00,9,2,2_01,63.6,59.24,70.33,273,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:28:00,9,2,2_01,69.8,62.6,76.73,300,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:29:00,9,2,2_01,66.28,61.54,75.12,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:30:00,9,2,2_01,63.44,59.28,72.76,273,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:31:00,9,2,2_01,63.04,59.06,76.49,301,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:32:00,9,2,2_01,67.84,57.81,76.39,291,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:33:00,9,2,2_01,68.73,60.12,77.91,299,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:34:00,9,2,2_01,68.61,61.51,74.58,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:35:00,9,2,2_01,67.52,62.49,73.04,283,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:36:00,9,2,2_01,71.86,61.68,75.56,295,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:37:00,9,2,2_01,66.85,59.08,78.5,296,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:38:00,9,2,2_01,67.91,60.6,76.15,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:39:00,9,2,2_01,64.45,63.17,74.6,304,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:40:00,9,2,2_01,68.94,60.25,75.42,300,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:41:00,9,2,2_01,66.82,62.16,80.0,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:42:00,9,2,2_01,69.18,61.97,75.93,281,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:43:00,9,2,2_01,64.03,62.14,74.06,280,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:44:00,9,2,2_01,70.46,61.64,78.92,303,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:45:00,9,2,2_01,67.33,62.12,71.23,271,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:46:00,9,2,2_01,62.77,58.75,75.5,291,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:47:00,9,2,2_01,65.97,63.24,80.39,294,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:48:00,9,2,2_01,67.64,58.25,76.22,288,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:49:00,9,2,2_01,69.15,61.42,79.46,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:50:00,9,2,2_01,65.52,60.87,74.76,297,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:51:00,9,2,2_01,63.96,60.0,72.75,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:52:00,9,2,2_01,66.39,59.46,78.9,302,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:53:00,9,2,2_01,64.3,61.74,69.69,299,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:54:00,9,2,2_01,64.05,62.11,75.13,292,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:55:00,9,2,2_01,68.5,60.75,77.19,286,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:56:00,9,2,2_01,65.7,60.46,76.36,293,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:57:00,9,2,2_01,62.64,62.8,70.1,314,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:58:00,9,2,2_01,66.76,60.24,70.14,287,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 09:59:00,9,2,2_01,69.13,60.8,75.66,309,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:00:00,10,2,2_01,71.02,62.51,83.5,341,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:01:00,10,2,2_01,71.8,66.52,84.37,350,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:02:00,10,2,2_01,75.2,61.54,83.05,353,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:03:00,10,2,2_01,71.57,64.04,86.5,368,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:04:00,10,2,2_01,77.9,60.23,84.88,359,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:05:00,10,2,2_01,74.26,61.33,84.26,372,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:06:00,10,2,2_01,72.85,62.29,84.93,356,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:07:00,10,2,2_01,72.5,62.55,81.62,359,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:08:00,10,2,2_01,77.86,62.33,85.23,356,4,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:09:00,10,2,2_01,67.73,62.58,82.68,379,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:10:00,10,2,2_01,76.46,61.68,84.2,349,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:11:00,10,2,2_01,77.11,64.64,84.62,355,4,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:12:00,10,2,2_01,71.89,61.19,82.01,351,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:13:00,10,2,2_01,74.73,63.8,86.05,366,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:14:00,10,2,2_01,75.97,63.69,87.37,349,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:15:00,10,2,2_01,74.56,61.24,82.08,378,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:16:00,10,2,2_01,73.38,62.1,86.59,361,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:17:00,10,2,2_01,75.57,62.63,87.32,365,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:18:00,10,2,2_01,73.22,65.14,83.44,365,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:19:00,10,2,2_01,76.65,62.06,86.13,361,3,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:20:00,10,2,2_01,79.95,68.03,83.05,362,4,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:21:00,10,2,2_01,73.91,63.74,87.58,362,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:22:00,10,2,2_01,69.55,63.09,75.93,366,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:23:00,10,2,2_01,73.79,63.89,87.49,354,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:24:00,10,2,2_01,70.17,59.97,79.65,352,1,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:25:00,10,2,2_01,71.5,64.29,84.75,370,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:26:00,10,2,2_01,68.51,60.54,81.37,362,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:27:00,10,2,2_01,78.24,63.81,86.73,343,2,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:28:00,10,2,2_01,74.01,61.61,82.8,358,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:29:00,10,2,2_01,73.7,61.28,83.43,377,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:30:00,10,2,2_01,73.29,65.13,87.09,361,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
2025-01-01 10:31:00,10,2,2_01,74.52,62.3,85.68,358,0,0,13,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0
